Name,Category,Dosage Form,Strength,Manufacturer,Indication,Classification,Unnamed: 7,Quantity,Purchase_Date,Manufacturing_Date,Expiry_Date,Remainder_Time,Frequency,Remaining_Stock,Status,Reminder_Time
Dextroprofen,Antidiabetic,Inhaler,602 mg,Teva Pharmaceutical Industries Ltd.,Wound,Prescription,,15,2025-08-06,2025-02-10,2027-02-10,,Three Times Daily,3,Active,06:00 PM
Clariprofen,Antifungal,Syrup,783 mg,Novo Nordisk A/S,Fungus,Prescription,,60,2026-06-19,2026-05-17,2028-05-16,,Twice Daily,24,Completed,09:00 PM
Clarinazole,Antifungal,Tablet,806 mg,Boehringer Ingelheim GmbH,Fever,Over-the-Counter,,90,2025-10-24,2025-05-12,2027-05-12,,Weekly,41,Completed,09:00 PM
Dextroprofen,Antidepressant,Tablet,314 mg,"Merck & Co., Inc.",Depression,Over-the-Counter,,90,2026-01-13,2025-09-24,2027-09-24,,Once Daily,49,Completed,09:00 PM
Cefphen,Antiviral,Inhaler,13 mg,Roche Holding AG,Pain,Prescription,,30,2025-12-09,2025-07-30,2027-07-30,,Weekly,30,Active,09:00 PM
Acetostatin,Antibiotic,Drops,165 mg,Bayer AG,Fever,Over-the-Counter,,15,2026-03-02,2025-10-11,2027-10-11,,Weekly,9,Completed,08:00 AM
Doloprofen,Antifungal,Capsule,924 mg,Boehringer Ingelheim GmbH,Diabetes,Over-the-Counter,,30,2026-04-06,2026-02-01,2028-02-01,,Weekly,26,Completed,09:00 AM
Ibuprophen,Analgesic,Capsule,840 mg,"Merck & Co., Inc.",Infection,Prescription,,120,2025-09-24,2025-08-01,2027-08-01,,Once Daily,54,Completed,09:00 AM
Metophen,Antiviral,Tablet,817 mg,Pfizer Inc.,Diabetes,Prescription,,15,2026-02-12,2025-09-20,2027-09-20,,Three Times Daily,6,Completed,06:00 PM
Acetoprofen,Antifungal,Injection,396 mg,Novo Nordisk A/S,Depression,Over-the-Counter,,30,2026-01-09,2025-09-23,2027-09-23,,Twice Daily,11,Active,09:00 PM
Metoprofen,Antifungal,Inhaler,290 mg,Biogen Inc.,Diabetes,Over-the-Counter,,15,2026-01-21,2025-08-13,2027-08-13,,Once Daily,6,Completed,09:00 AM
Acetostatin,Analgesic,Cream,800 mg,Novo Nordisk A/S,Depression,Over-the-Counter,,90,2025-11-03,2025-05-28,2027-05-28,,Twice Daily,85,Active,09:00 PM
Cefstatin,Antiseptic,Inhaler,755 mg,Novartis AG,Infection,Over-the-Counter,,15,2026-05-26,2026-04-07,2028-04-06,,Twice Daily,1,Active,08:00 AM
Ibuprocillin,Antifungal,Tablet,685 mg,Teva Pharmaceutical Industries Ltd.,Diabetes,Prescription,,90,2025-12-13,2025-09-01,2027-09-01,,Weekly,90,Active,06:00 PM
Dolocillin,Antipyretic,Capsule,468 mg,Bristol-Myers Squibb Company,Depression,Prescription,,90,2026-01-17,2025-09-22,2027-09-22,,Twice Daily,69,Active,06:00 PM
Ibupromet,Antidiabetic,Syrup,475 mg,Takeda Pharmaceutical Company Limited,Wound,Prescription,,60,2025-10-18,2025-09-14,2027-09-14,,Twice Daily,45,Active,09:00 PM
Clarimet,Antidepressant,Injection,749 mg,Bristol-Myers Squibb Company,Fungus,Prescription,,15,2025-10-22,2025-09-18,2027-09-18,,Weekly,15,Active,09:00 AM
Dextrophen,Antipyretic,Inhaler,882 mg,Novartis AG,Depression,Prescription,,15,2026-04-19,2026-03-09,2028-03-08,,Twice Daily,5,Completed,08:00 AM
Clariphen,Antidepressant,Ointment,31 mg,Teva Pharmaceutical Industries Ltd.,Fever,Over-the-Counter,,30,2025-09-03,2025-05-11,2027-05-11,,Weekly,11,Active,09:00 PM
Dextromet,Analgesic,Capsule,559 mg,Novo Nordisk A/S,Virus,Prescription,,120,2026-07-14,2026-02-21,2028-02-21,,Twice Daily,18,Active,08:00 AM
Cefvir,Antipyretic,Inhaler,250 mg,Roche Holding AG,Depression,Over-the-Counter,,120,2025-11-22,2025-09-04,2027-09-04,,Twice Daily,60,Active,06:00 PM
Acetomet,Antiviral,Drops,90 mg,Boehringer Ingelheim GmbH,Depression,Over-the-Counter,,120,2026-05-11,2026-01-22,2028-01-22,,Once Daily,64,Completed,09:00 AM
Amoxinazole,Antiviral,Tablet,690 mg,Amgen Inc.,Fungus,Over-the-Counter,,15,2026-03-08,2025-12-20,2027-12-20,,Three Times Daily,11,Active,09:00 PM
Clarinazole,Antidiabetic,Drops,560 mg,Roche Holding AG,Virus,Prescription,,120,2026-07-20,2026-03-18,2028-03-17,,Weekly,30,Completed,09:00 AM
Clarimycin,Antibiotic,Cream,353 mg,AbbVie Inc.,Wound,Over-the-Counter,,60,2026-03-05,2025-11-20,2027-11-20,,Twice Daily,40,Completed,06:00 PM
Ibuprocillin,Antiseptic,Tablet,990 mg,AbbVie Inc.,Diabetes,Prescription,,90,2026-03-24,2025-12-23,2027-12-23,,Weekly,36,Completed,09:00 AM
Acetoprofen,Antiseptic,Syrup,623 mg,AbbVie Inc.,Depression,Over-the-Counter,,15,2026-05-13,2026-02-12,2028-02-12,,Three Times Daily,11,Completed,01:00 PM
Acetophen,Antiseptic,Cream,594 mg,AstraZeneca plc,Fever,Prescription,,90,2026-07-25,2026-03-30,2028-03-29,,Twice Daily,58,Completed,09:00 AM
Metophen,Antifungal,Capsule,900 mg,Amgen Inc.,Virus,Over-the-Counter,,15,2026-06-12,2026-04-09,2028-04-08,,Three Times Daily,2,Completed,08:00 AM
Claristatin,Antifungal,Drops,478 mg,Amgen Inc.,Virus,Prescription,,90,2025-12-12,2025-08-22,2027-08-22,,Once Daily,27,Completed,09:00 PM
Cefmycin,Antiseptic,Injection,510 mg,Teva Pharmaceutical Industries Ltd.,Infection,Over-the-Counter,,90,2026-04-18,2025-11-06,2027-11-06,,Twice Daily,37,Active,06:00 PM
Clarinazole,Antiviral,Ointment,405 mg,AbbVie Inc.,Fever,Prescription,,30,2025-09-23,2025-04-06,2027-04-06,,Weekly,17,Active,09:00 AM
Metovir,Antiseptic,Capsule,844 mg,GlaxoSmithKline plc,Fungus,Prescription,,90,2026-01-07,2025-11-17,2027-11-17,,Once Daily,29,Completed,09:00 PM
Metophen,Antibiotic,Inhaler,27 mg,Biogen Inc.,Fungus,Prescription,,60,2026-03-07,2025-10-09,2027-10-09,,Twice Daily,58,Completed,06:00 PM
Ibupromycin,Antipyretic,Syrup,11 mg,Amgen Inc.,Pain,Over-the-Counter,,15,2026-01-08,2025-11-06,2027-11-06,,Three Times Daily,10,Completed,01:00 PM
Acetoprofen,Antidepressant,Tablet,168 mg,Eli Lilly and Company,Fungus,Prescription,,30,2025-11-02,2025-05-24,2027-05-24,,Three Times Daily,5,Completed,08:00 AM
Dextrocillin,Antiviral,Tablet,808 mg,Takeda Pharmaceutical Company Limited,Fever,Over-the-Counter,,60,2026-03-28,2026-01-21,2028-01-21,,Weekly,54,Active,06:00 PM
Acetomet,Antibiotic,Ointment,840 mg,AstraZeneca plc,Infection,Over-the-Counter,,90,2026-03-10,2025-12-14,2027-12-14,,Twice Daily,58,Active,09:00 PM
Claricillin,Antiseptic,Injection,846 mg,Roche Holding AG,Depression,Over-the-Counter,,120,2026-01-27,2025-12-19,2027-12-19,,Twice Daily,80,Completed,09:00 AM
Dolonazole,Analgesic,Drops,634 mg,Roche Holding AG,Pain,Prescription,,120,2026-01-28,2025-08-26,2027-08-26,,Weekly,102,Completed,09:00 AM
Cefstatin,Antifungal,Cream,220 mg,Johnson & Johnson,Pain,Prescription,,60,2025-09-21,2025-05-27,2027-05-27,,Three Times Daily,46,Active,08:00 AM
Clarinazole,Antiviral,Injection,929 mg,"Gilead Sciences, Inc.",Virus,Over-the-Counter,,60,2026-01-23,2025-07-27,2027-07-27,,Twice Daily,49,Completed,06:00 PM
Acetophen,Antidepressant,Cream,494 mg,AbbVie Inc.,Fever,Over-the-Counter,,90,2025-11-13,2025-06-02,2027-06-02,,Weekly,75,Completed,01:00 PM
Acetonazole,Antiseptic,Syrup,975 mg,Pfizer Inc.,Fungus,Prescription,,30,2026-05-05,2025-12-19,2027-12-19,,Once Daily,2,Active,06:00 PM
Acetomet,Antidepressant,Cream,218 mg,Novo Nordisk A/S,Depression,Prescription,,60,2025-08-18,2025-07-01,2027-07-01,,Twice Daily,33,Completed,09:00 AM
Cefcillin,Antipyretic,Syrup,425 mg,"Gilead Sciences, Inc.",Fungus,Prescription,,15,2025-10-15,2025-06-04,2027-06-04,,Once Daily,6,Completed,06:00 PM
Amoxiprofen,Antiseptic,Syrup,879 mg,CSL Limited,Virus,Over-the-Counter,,15,2026-01-04,2025-11-17,2027-11-17,,Twice Daily,7,Active,09:00 AM
Dextrostatin,Antibiotic,Cream,568 mg,Boehringer Ingelheim GmbH,Infection,Over-the-Counter,,60,2026-01-12,2025-09-29,2027-09-29,,Twice Daily,46,Active,09:00 PM
Dolonazole,Antipyretic,Syrup,4 mg,"Gilead Sciences, Inc.",Fungus,Prescription,,90,2025-11-25,2025-09-23,2027-09-23,,Three Times Daily,10,Active,09:00 AM
Ibuprovir,Antidiabetic,Tablet,322 mg,Boehringer Ingelheim GmbH,Fungus,Over-the-Counter,,15,2026-05-18,2025-12-27,2027-12-27,,Three Times Daily,2,Active,09:00 PM
Dextrostatin,Analgesic,Cream,572 mg,Pfizer Inc.,Virus,Prescription,,15,2026-06-07,2026-03-02,2028-03-01,,Twice Daily,10,Completed,09:00 AM
Dextrocillin,Antiviral,Ointment,698 mg,Biogen Inc.,Pain,Prescription,,60,2026-05-21,2025-11-25,2027-11-25,,Twice Daily,57,Active,01:00 PM
Metophen,Antiviral,Capsule,242 mg,Bayer AG,Diabetes,Over-the-Counter,,60,2026-04-14,2025-11-27,2027-11-27,,Weekly,31,Completed,01:00 PM
Dextromycin,Antidiabetic,Cream,971 mg,Novo Nordisk A/S,Pain,Prescription,,15,2025-11-05,2025-07-01,2027-07-01,,Three Times Daily,13,Completed,01:00 PM
Cefcillin,Antibiotic,Injection,859 mg,Biogen Inc.,Fever,Over-the-Counter,,120,2025-11-20,2025-09-30,2027-09-30,,Weekly,27,Active,06:00 PM
Ibuprophen,Analgesic,Capsule,215 mg,Amgen Inc.,Fever,Prescription,,60,2025-11-12,2025-08-19,2027-08-19,,Once Daily,18,Completed,01:00 PM
Acetomet,Antifungal,Tablet,174 mg,Boehringer Ingelheim GmbH,Depression,Over-the-Counter,,60,2026-06-29,2026-02-28,2028-02-28,,Once Daily,60,Completed,09:00 AM
Acetovir,Antibiotic,Inhaler,443 mg,Novo Nordisk A/S,Pain,Over-the-Counter,,60,2026-06-26,2026-03-05,2028-03-04,,Weekly,20,Completed,01:00 PM
Cefprofen,Antifungal,Cream,357 mg,Novo Nordisk A/S,Diabetes,Over-the-Counter,,30,2025-09-21,2025-07-09,2027-07-09,,Weekly,30,Active,06:00 PM
Acetoprofen,Antiviral,Capsule,554 mg,Pfizer Inc.,Depression,Over-the-Counter,,120,2026-08-01,2026-06-21,2028-06-20,,Twice Daily,14,Completed,09:00 PM
Dextromycin,Antibiotic,Tablet,698 mg,AbbVie Inc.,Depression,Prescription,,120,2025-11-30,2025-07-27,2027-07-27,,Once Daily,99,Completed,09:00 PM
Cefmet,Analgesic,Capsule,804 mg,CSL Limited,Fungus,Prescription,,15,2026-06-05,2026-01-04,2028-01-04,,Three Times Daily,4,Completed,09:00 AM
Ibupromet,Antiviral,Ointment,26 mg,Takeda Pharmaceutical Company Limited,Virus,Prescription,,60,2026-07-04,2026-05-09,2028-05-08,,Twice Daily,36,Active,09:00 PM
Ibupronazole,Antidepressant,Syrup,812 mg,Takeda Pharmaceutical Company Limited,Pain,Prescription,,30,2026-07-09,2026-02-28,2028-02-28,,Weekly,8,Completed,08:00 AM
Amoxinazole,Analgesic,Drops,111 mg,Johnson & Johnson,Depression,Over-the-Counter,,120,2025-10-19,2025-05-21,2027-05-21,,Three Times Daily,109,Active,09:00 AM
Dextroprofen,Antibiotic,Tablet,316 mg,Pfizer Inc.,Infection,Prescription,,15,2025-08-11,2025-03-05,2027-03-05,,Three Times Daily,3,Active,01:00 PM
Amoxiprofen,Analgesic,Drops,591 mg,AstraZeneca plc,Virus,Over-the-Counter,,15,2026-04-25,2026-01-10,2028-01-10,,Three Times Daily,1,Active,01:00 PM
Metomet,Antidepressant,Syrup,231 mg,GlaxoSmithKline plc,Fever,Prescription,,30,2026-02-28,2025-12-18,2027-12-18,,Twice Daily,13,Completed,09:00 AM
Cefvir,Analgesic,Injection,929 mg,Takeda Pharmaceutical Company Limited,Virus,Prescription,,120,2025-12-05,2025-06-21,2027-06-21,,Weekly,37,Completed,09:00 AM
Dextrostatin,Antiseptic,Cream,520 mg,Novo Nordisk A/S,Fungus,Over-the-Counter,,15,2026-05-18,2026-01-11,2028-01-11,,Twice Daily,4,Completed,01:00 PM
Dolophen,Analgesic,Injection,37 mg,Roche Holding AG,Pain,Prescription,,60,2025-12-11,2025-09-09,2027-09-09,,Twice Daily,46,Completed,06:00 PM
Acetomycin,Antiseptic,Cream,978 mg,AstraZeneca plc,Fungus,Prescription,,30,2025-12-06,2025-07-14,2027-07-14,,Twice Daily,17,Completed,09:00 PM
Amoximet,Antibiotic,Drops,320 mg,GlaxoSmithKline plc,Fungus,Over-the-Counter,,120,2026-06-26,2026-04-22,2028-04-21,,Twice Daily,40,Active,09:00 AM
Clarimycin,Analgesic,Injection,696 mg,Johnson & Johnson,Diabetes,Prescription,,30,2025-11-01,2025-06-27,2027-06-27,,Weekly,5,Active,06:00 PM
Dolostatin,Antiseptic,Capsule,543 mg,"Merck & Co., Inc.",Fungus,Over-the-Counter,,30,2026-05-06,2025-11-27,2027-11-27,,Once Daily,12,Completed,01:00 PM
Metoprofen,Antidiabetic,Syrup,885 mg,AbbVie Inc.,Fever,Over-the-Counter,,30,2026-01-12,2025-10-23,2027-10-23,,Twice Daily,24,Active,06:00 PM
Metoprofen,Antidepressant,Syrup,993 mg,Takeda Pharmaceutical Company Limited,Pain,Prescription,,30,2025-10-12,2025-08-18,2027-08-18,,Twice Daily,25,Completed,08:00 AM
Amoxinazole,Antibiotic,Tablet,799 mg,Biogen Inc.,Fever,Over-the-Counter,,60,2026-07-14,2026-04-29,2028-04-28,,Three Times Daily,22,Completed,01:00 PM
Ibupromycin,Antifungal,Injection,557 mg,Johnson & Johnson,Diabetes,Over-the-Counter,,15,2026-06-28,2026-05-24,2028-05-23,,Three Times Daily,5,Completed,06:00 PM
Doloprofen,Antifungal,Cream,633 mg,Novartis AG,Wound,Over-the-Counter,,90,2026-07-06,2026-01-30,2028-01-30,,Twice Daily,87,Completed,01:00 PM
Acetostatin,Antidiabetic,Tablet,973 mg,Pfizer Inc.,Wound,Prescription,,90,2026-04-13,2026-01-29,2028-01-29,,Twice Daily,54,Completed,06:00 PM
Ibuprovir,Antifungal,Injection,349 mg,Novo Nordisk A/S,Diabetes,Prescription,,90,2026-01-29,2025-08-05,2027-08-05,,Weekly,5,Active,08:00 AM
Amoxistatin,Antidepressant,Injection,60 mg,"Gilead Sciences, Inc.",Diabetes,Over-the-Counter,,15,2026-07-15,2026-06-01,2028-05-31,,Weekly,4,Active,01:00 PM
Acetomet,Antidiabetic,Syrup,273 mg,Boehringer Ingelheim GmbH,Wound,Prescription,,15,2026-05-02,2026-03-29,2028-03-28,,Weekly,14,Active,06:00 PM
Amoxinazole,Antipyretic,Ointment,957 mg,"Merck & Co., Inc.",Wound,Over-the-Counter,,120,2026-06-10,2026-03-20,2028-03-19,,Twice Daily,100,Completed,06:00 PM
Dextrovir,Antibiotic,Cream,489 mg,"Gilead Sciences, Inc.",Fever,Over-the-Counter,,120,2025-10-04,2025-08-20,2027-08-20,,Three Times Daily,38,Completed,09:00 PM
Amoxivir,Antipyretic,Inhaler,912 mg,Bayer AG,Diabetes,Prescription,,90,2025-09-22,2025-08-14,2027-08-14,,Weekly,73,Active,08:00 AM
Cefmet,Antiviral,Capsule,983 mg,"Gilead Sciences, Inc.",Virus,Prescription,,30,2026-07-03,2026-04-02,2028-04-01,,Weekly,24,Completed,08:00 AM
Acetophen,Antidepressant,Inhaler,694 mg,Teva Pharmaceutical Industries Ltd.,Infection,Prescription,,30,2025-08-21,2025-04-19,2027-04-19,,Twice Daily,16,Active,08:00 AM
Clariprofen,Antidepressant,Cream,417 mg,Boehringer Ingelheim GmbH,Fungus,Over-the-Counter,,30,2026-01-13,2025-10-22,2027-10-22,,Three Times Daily,15,Completed,09:00 PM
Dextronazole,Analgesic,Inhaler,904 mg,Novo Nordisk A/S,Fever,Over-the-Counter,,60,2026-05-03,2025-12-31,2027-12-31,,Three Times Daily,2,Completed,09:00 AM
Cefmet,Analgesic,Cream,51 mg,AstraZeneca plc,Pain,Over-the-Counter,,30,2025-11-27,2025-07-15,2027-07-15,,Weekly,7,Completed,06:00 PM
Dextrovir,Antipyretic,Injection,525 mg,Novartis AG,Virus,Prescription,,30,2025-09-23,2025-07-17,2027-07-17,,Twice Daily,5,Active,01:00 PM
Ibuprophen,Antifungal,Syrup,533 mg,GlaxoSmithKline plc,Infection,Over-the-Counter,,90,2025-09-12,2025-05-30,2027-05-30,,Weekly,34,Active,09:00 AM
Dextrovir,Antibiotic,Drops,541 mg,Teva Pharmaceutical Industries Ltd.,Fungus,Over-the-Counter,,60,2026-02-15,2025-11-03,2027-11-03,,Twice Daily,45,Completed,01:00 PM
Acetomet,Antifungal,Injection,191 mg,Roche Holding AG,Fever,Over-the-Counter,,120,2026-02-22,2025-11-14,2027-11-14,,Twice Daily,79,Completed,09:00 AM
Acetophen,Antipyretic,Capsule,261 mg,Bristol-Myers Squibb Company,Depression,Prescription,,60,2025-09-10,2025-06-27,2027-06-27,,Once Daily,12,Active,09:00 PM
Ibuproprofen,Antidepressant,Ointment,708 mg,CSL Limited,Fungus,Over-the-Counter,,15,2025-10-29,2025-07-05,2027-07-05,,Once Daily,10,Completed,09:00 PM
Cefcillin,Antipyretic,Cream,93 mg,Boehringer Ingelheim GmbH,Wound,Over-the-Counter,,60,2025-08-07,2025-04-23,2027-04-23,,Three Times Daily,58,Completed,09:00 PM
Amoxiphen,Analgesic,Syrup,710 mg,Bristol-Myers Squibb Company,Pain,Prescription,,60,2025-11-14,2025-09-01,2027-09-01,,Once Daily,19,Active,08:00 AM
Clariphen,Antipyretic,Tablet,287 mg,Amgen Inc.,Fungus,Prescription,,30,2025-08-21,2025-04-24,2027-04-24,,Three Times Daily,21,Active,01:00 PM
Clarinazole,Antiseptic,Inhaler,431 mg,Amgen Inc.,Fungus,Over-the-Counter,,15,2025-08-04,2025-02-25,2027-02-25,,Weekly,14,Active,06:00 PM
Clarivir,Antiseptic,Syrup,37 mg,Roche Holding AG,Virus,Over-the-Counter,,30,2026-04-16,2026-03-02,2028-03-01,,Weekly,11,Completed,01:00 PM
Metovir,Antidiabetic,Injection,806 mg,Teva Pharmaceutical Industries Ltd.,Wound,Prescription,,90,2026-01-22,2025-11-18,2027-11-18,,Three Times Daily,20,Completed,01:00 PM
Metonazole,Antiviral,Capsule,722 mg,Biogen Inc.,Wound,Over-the-Counter,,30,2025-12-27,2025-09-03,2027-09-03,,Twice Daily,14,Active,09:00 PM
Metostatin,Antidepressant,Injection,438 mg,Pfizer Inc.,Depression,Over-the-Counter,,120,2026-06-23,2026-04-21,2028-04-20,,Once Daily,113,Active,01:00 PM
Amoxiphen,Antifungal,Syrup,232 mg,Pfizer Inc.,Fever,Prescription,,15,2025-11-22,2025-07-20,2027-07-20,,Once Daily,1,Completed,06:00 PM
Metostatin,Antiviral,Ointment,967 mg,CSL Limited,Pain,Over-the-Counter,,90,2025-08-08,2025-05-03,2027-05-03,,Weekly,74,Completed,08:00 AM
Amoxiphen,Antidiabetic,Inhaler,830 mg,Novo Nordisk A/S,Wound,Over-the-Counter,,60,2026-02-22,2026-01-17,2028-01-17,,Three Times Daily,41,Active,01:00 PM
Acetovir,Antiseptic,Syrup,778 mg,Johnson & Johnson,Infection,Over-the-Counter,,15,2025-12-03,2025-07-09,2027-07-09,,Three Times Daily,9,Active,01:00 PM
Ibuprophen,Antiseptic,Tablet,462 mg,Bristol-Myers Squibb Company,Wound,Over-the-Counter,,60,2025-08-28,2025-05-24,2027-05-24,,Once Daily,53,Active,06:00 PM
Acetonazole,Antidepressant,Ointment,736 mg,Biogen Inc.,Diabetes,Over-the-Counter,,90,2026-07-21,2026-04-12,2028-04-11,,Weekly,45,Active,09:00 AM
Dolocillin,Antidepressant,Injection,793 mg,"Merck & Co., Inc.",Virus,Over-the-Counter,,90,2026-04-23,2025-11-23,2027-11-23,,Three Times Daily,86,Active,06:00 PM
Doloprofen,Antifungal,Drops,757 mg,Bristol-Myers Squibb Company,Fungus,Prescription,,120,2026-07-12,2026-05-08,2028-05-07,,Twice Daily,36,Completed,09:00 PM
Metovir,Antidepressant,Inhaler,892 mg,Eli Lilly and Company,Depression,Prescription,,90,2026-01-10,2025-07-23,2027-07-23,,Twice Daily,86,Completed,09:00 PM
Ibupromycin,Antidepressant,Syrup,594 mg,"Gilead Sciences, Inc.",Fever,Prescription,,30,2026-02-14,2025-12-26,2027-12-26,,Once Daily,14,Active,06:00 PM
Amoxiprofen,Antidepressant,Syrup,680 mg,Takeda Pharmaceutical Company Limited,Infection,Prescription,,15,2025-12-19,2025-09-11,2027-09-11,,Once Daily,6,Active,01:00 PM
Dextrostatin,Antidiabetic,Syrup,45 mg,AstraZeneca plc,Virus,Over-the-Counter,,60,2025-11-27,2025-06-28,2027-06-28,,Three Times Daily,30,Active,09:00 AM
Cefnazole,Analgesic,Cream,75 mg,Johnson & Johnson,Virus,Prescription,,120,2026-03-27,2025-10-09,2027-10-09,,Twice Daily,34,Completed,09:00 PM
Cefphen,Antidiabetic,Ointment,975 mg,"Merck & Co., Inc.",Infection,Prescription,,30,2026-05-14,2026-03-01,2028-02-29,,Weekly,24,Completed,08:00 AM
Cefmycin,Antifungal,Cream,463 mg,Bayer AG,Pain,Prescription,,15,2026-04-30,2026-01-10,2028-01-10,,Three Times Daily,9,Active,09:00 PM
Dextroprofen,Analgesic,Cream,95 mg,Bristol-Myers Squibb Company,Fever,Prescription,,120,2025-10-02,2025-07-16,2027-07-16,,Once Daily,111,Active,09:00 AM
Doloprofen,Antipyretic,Drops,596 mg,Teva Pharmaceutical Industries Ltd.,Wound,Over-the-Counter,,120,2025-09-11,2025-06-20,2027-06-20,,Once Daily,91,Completed,06:00 PM
Clarimycin,Antidepressant,Capsule,715 mg,Biogen Inc.,Fungus,Over-the-Counter,,120,2025-09-06,2025-07-24,2027-07-24,,Once Daily,42,Active,09:00 AM
Cefstatin,Analgesic,Syrup,957 mg,Teva Pharmaceutical Industries Ltd.,Infection,Prescription,,15,2026-07-29,2026-04-08,2028-04-07,,Weekly,2,Active,09:00 AM
Amoximycin,Analgesic,Capsule,24 mg,Takeda Pharmaceutical Company Limited,Infection,Over-the-Counter,,120,2025-09-12,2025-06-06,2027-06-06,,Three Times Daily,72,Completed,09:00 AM
Metophen,Antibiotic,Capsule,406 mg,AstraZeneca plc,Pain,Prescription,,90,2025-08-17,2025-05-28,2027-05-28,,Three Times Daily,4,Active,01:00 PM
Amoximycin,Antidepressant,Syrup,25 mg,Teva Pharmaceutical Industries Ltd.,Depression,Prescription,,120,2025-10-14,2025-09-07,2027-09-07,,Three Times Daily,76,Completed,09:00 AM
Metomycin,Antibiotic,Syrup,36 mg,Roche Holding AG,Virus,Prescription,,15,2026-04-19,2026-01-18,2028-01-18,,Twice Daily,8,Completed,01:00 PM
Amoxicillin,Antidiabetic,Cream,824 mg,Bristol-Myers Squibb Company,Fever,Prescription,,60,2026-05-28,2026-02-14,2028-02-14,,Once Daily,47,Completed,01:00 PM
Acetoprofen,Antipyretic,Drops,609 mg,"Merck & Co., Inc.",Diabetes,Prescription,,90,2026-03-03,2025-10-03,2027-10-03,,Once Daily,41,Completed,09:00 AM
Cefcillin,Antifungal,Ointment,411 mg,Novartis AG,Infection,Prescription,,15,2026-03-17,2026-01-21,2028-01-21,,Weekly,15,Completed,06:00 PM
Amoxinazole,Antidiabetic,Drops,930 mg,Eli Lilly and Company,Virus,Prescription,,60,2026-01-23,2025-08-01,2027-08-01,,Once Daily,5,Active,09:00 PM
Metonazole,Antibiotic,Drops,743 mg,Roche Holding AG,Diabetes,Prescription,,90,2026-06-22,2026-01-23,2028-01-23,,Three Times Daily,29,Active,08:00 AM
Acetoprofen,Antifungal,Syrup,869 mg,Johnson & Johnson,Fungus,Prescription,,15,2026-01-27,2025-11-26,2027-11-26,,Weekly,8,Active,08:00 AM
Cefvir,Analgesic,Drops,941 mg,Teva Pharmaceutical Industries Ltd.,Pain,Over-the-Counter,,60,2025-09-05,2025-05-30,2027-05-30,,Twice Daily,51,Active,08:00 AM
Dextronazole,Antidiabetic,Syrup,827 mg,Roche Holding AG,Infection,Over-the-Counter,,90,2026-06-16,2025-12-19,2027-12-19,,Once Daily,83,Completed,09:00 PM
Cefvir,Antidepressant,Inhaler,106 mg,CSL Limited,Virus,Over-the-Counter,,15,2025-09-20,2025-05-20,2027-05-20,,Three Times Daily,3,Active,09:00 PM
Ibuprovir,Antidiabetic,Injection,421 mg,Roche Holding AG,Fungus,Over-the-Counter,,120,2026-06-22,2026-04-17,2028-04-16,,Once Daily,61,Active,08:00 AM
Dextronazole,Antidepressant,Inhaler,257 mg,Pfizer Inc.,Fever,Over-the-Counter,,60,2026-03-21,2025-11-09,2027-11-09,,Twice Daily,10,Completed,08:00 AM
Acetophen,Antipyretic,Syrup,494 mg,GlaxoSmithKline plc,Infection,Prescription,,60,2025-12-12,2025-10-03,2027-10-03,,Twice Daily,9,Active,01:00 PM
Cefprofen,Antiseptic,Capsule,2 mg,Boehringer Ingelheim GmbH,Pain,Prescription,,90,2025-10-01,2025-06-01,2027-06-01,,Weekly,23,Completed,01:00 PM
Dextrocillin,Antiseptic,Drops,773 mg,Amgen Inc.,Wound,Over-the-Counter,,60,2026-04-04,2026-01-22,2028-01-22,,Three Times Daily,36,Completed,01:00 PM
Acetomycin,Antiviral,Syrup,571 mg,Pfizer Inc.,Fever,Prescription,,15,2025-10-30,2025-06-19,2027-06-19,,Three Times Daily,5,Completed,08:00 AM
Amoxinazole,Antifungal,Drops,842 mg,Novartis AG,Infection,Over-the-Counter,,30,2026-02-03,2025-10-07,2027-10-07,,Once Daily,11,Completed,01:00 PM
Amoximet,Antiseptic,Cream,969 mg,Novartis AG,Fungus,Over-the-Counter,,30,2026-01-11,2025-10-14,2027-10-14,,Once Daily,24,Completed,06:00 PM
Ibuproprofen,Antipyretic,Syrup,264 mg,Amgen Inc.,Virus,Over-the-Counter,,15,2026-03-17,2026-01-26,2028-01-26,,Weekly,1,Completed,06:00 PM
Acetomycin,Antibiotic,Injection,793 mg,Takeda Pharmaceutical Company Limited,Wound,Prescription,,120,2025-11-30,2025-07-07,2027-07-07,,Weekly,90,Completed,06:00 PM
Claristatin,Antidepressant,Inhaler,827 mg,Johnson & Johnson,Infection,Over-the-Counter,,15,2026-03-10,2025-10-01,2027-10-01,,Three Times Daily,3,Active,06:00 PM
Dextrovir,Antifungal,Ointment,546 mg,Teva Pharmaceutical Industries Ltd.,Pain,Over-the-Counter,,120,2025-11-01,2025-08-07,2027-08-07,,Once Daily,73,Completed,09:00 AM
Clarimycin,Antidiabetic,Ointment,504 mg,Teva Pharmaceutical Industries Ltd.,Fever,Over-the-Counter,,60,2026-05-12,2026-01-09,2028-01-09,,Once Daily,45,Completed,06:00 PM
